[2019-05-16 16:36:09,095][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:36:39,057][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:37:09,022][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:37:09,023][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:37:38,987][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:38:08,954][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:38:08,955][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:38:38,922][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:39:08,886][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:39:08,887][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:39:38,851][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:40:08,815][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:40:08,816][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:40:38,779][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:41:08,743][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:41:08,744][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:41:38,707][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:42:08,671][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:42:08,671][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:42:38,637][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:43:08,602][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:43:08,603][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:43:38,566][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:44:08,529][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:44:08,529][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:44:38,495][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34gb[7.3%], shards will be relocated away from this node
[2019-05-16 16:45:08,461][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:45:08,462][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:45:38,426][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:46:08,389][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:46:08,390][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:46:38,353][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:47:08,318][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:47:08,319][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:47:38,284][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:48:08,246][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:48:08,247][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:48:38,207][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34.9gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:49:08,177][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34.9gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:49:08,178][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:49:38,142][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 34.9gb[7.5%], shards will be relocated away from this node
[2019-05-16 16:50:08,105][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:50:08,108][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:50:38,070][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:51:08,034][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:51:37,999][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:51:38,002][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:52:07,963][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:52:37,927][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:52:37,930][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:53:07,895][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:53:37,857][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:54:07,821][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:54:07,822][INFO ][cluster.routing.allocation.decider] [Mentor] high disk watermark exceeded on one or more nodes, rerouting shards
[2019-05-16 16:54:37,785][WARN ][cluster.routing.allocation.decider] [Mentor] high disk watermark [90%] exceeded on [L7t_IhmLRJqdQTTwG0mMCA][Mentor] free: 35.9gb[7.7%], shards will be relocated away from this node
[2019-05-16 16:55:04,031][INFO ][node                     ] [Mentor] stopping ...
[2019-05-16 16:55:04,143][INFO ][node                     ] [Mentor] stopped
[2019-05-16 16:55:04,144][INFO ][node                     ] [Mentor] closing ...
[2019-05-16 16:55:04,185][INFO ][node                     ] [Mentor] closed
